Code	NAME	FatherAccountKey	ActiveAccount	AcctCurrency	AccountType	LockManualTransaction	CashAccount	CfwRlvnt	BudgetAccount	RateExch	DistributionRuleRelevant	DistributionRule2Relevant	DistributionRule3Relevant	DistributionRule4Relevant	DistributionRule5Relevant	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
AcctCode	ACCTNAME	FatherNum	Postable	ActCurr	ActType	LocManTran	Finanse	CfwRlvnt	Budget	ExchRate	Dim1Relvnt	Dim2Relvnt	Dim3Relvnt	Dim4Relvnt	Dim5Relvnt	U_SYP_CBALC	U_CTA_PAT	U_SYP_CLCB
43212002	SUBSIDIARIAS ANTICIPOS OTORGADOS - M/E	4321	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43213001	ASOCIADAS ANTICIPOS OTORGADOS - M/N	4321	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43213002	ASOCIADAS ANTICIPOS OTORGADOS - M/E	4321	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43214001	SUCURSALES ANTICIPOS OTORGADOS - M/N	4321	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43214002	SUCURSALES ANTICIPOS OTORGADOS - M/E	4321	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43215001	OTROS ANTICIPOS OTORGADOS - M/N	4321	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43215002	OTROS ANTICIPOS OTORGADOS - M/E	4321	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
433	LETRAS POR PAGAR	43	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4331	LETRAS POR PAGAR	433	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
43311001	MATRIZ LETRAS POR PAGAR M/N	4331	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43311002	MATRIZ LETRAS POR PAGAR M/E	4331	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43312001	SUBSIDIARIAS LETRAS POR PAGAR M/N	4331	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43312002	SUBSIDIARIAS LETRAS POR PAGAR M/E	4331	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43313001	ASOCIADAS LETRAS POR PAGAR M/N	4331	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43313002	ASOCIADAS LETRAS POR PAGAR M/E	4331	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43314001	SUCURSALES LETRAS POR PAGAR M/N	4331	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43314002	SUCURSALES LETRAS POR PAGAR M/E	4331	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43315001	OTROS LETRAS POR PAGAR M/N	4331	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43315002	OTROS LETRAS POR PAGAR M/E	4331	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
434	HONORARIOS POR PAGAR	43	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4341	HONORARIOS POR PAGAR	434	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
43411001	MATRIZ HONORARIOS POR PAGAR M/N	4341	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43411002	MATRIZ HONORARIOS POR PAGAR M/E	4341	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43412001	SUBSIDIARIAS HONORARIOS POR PAGAR M/N	4341	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43412002	SUBSIDIARIAS HONORARIOS POR PAGAR M/E	4341	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43413001	ASOCIADAS HONORARIOS POR PAGAR M/N	4341	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43413002	ASOCIADAS HONORARIOS POR PAGAR M/E	4341	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43414001	SUCURSALES HONORARIOS POR PAGAR M/N	4341	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43414002	SUCURSALES HONORARIOS POR PAGAR M/E	4341	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43415001	OTROS HONORARIOS POR PAGAR M/N	4341	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
43415002	OTROS HONORARIOS POR PAGAR M/E	4341	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44	CUENTAS POR PAGAR A LOS ACCIONISTAS, DIRECTORES Y GERENTES	200000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
441	ACCIONISTAS (O SOCIOS)	44	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4411	PRÉSTAMOS	441	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
44111001	PREST. - CORTO PLAZO M/N	4411	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44111002	PREST. - LARGO PLAZO M/N	4411	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44111003	PREST. - CORTO PLAZO M/E	4411	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44111004	PREST. - LARGO PLAZO M/E	4411	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44111005	INTERESES POR PAGAR A ACCIONISTAS MN	4411	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44111006	INTERESES POR PAGAR A ACCIONISTAS ME	4411	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4412	DIVIDENDOS	441	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
44121001	DIVIDENDOS	4412	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4419	OTRAS CUENTAS POR PAGAR	441	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
44191001	OTRAS CUENTAS POR PAGAR M/N	4419	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44191002	OTRAS CUENTAS POR PAGAR M/E	4419	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
442	DIRECTORES	44	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4421	DIETAS	442	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
44211001	DIETAS	4421	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4429	OTRAS CUENTAS POR PAGAR	442	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
44291001	PRES. DE DIRECTORES MN	4429	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
44291002	PRES. DE DIRECTORES ME	4429	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
443	GERENTES	44	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4431	GERENTES	443	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
44311001	GERENTES	4431	tYES	##	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45	OBLIGACIONES FINANCIERAS	200000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
451	PRÉSTAMOS DE INSTITUCIONES FINANCIERAS Y OTRAS ENTIDADES	45	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4511	INSTITUCIONES FINANCIERAS	451	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45111001	PRESTAMOS A CORTO PLAZO M/N	4511	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45111002	PRESTAMOS A LARGO PLAZO M/N	4511	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45111003	PRESTAMOS A CORTO PLAZO M/E	4511	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45111004	PRESTAMOS A LARGO PLAZO M/E	4511	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4512	OTRAS ENTIDADES	451	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45121001	PRESTAMOS A CORTO PLAZO M/N	4512	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45121002	PRESTAMOS A LARGO PLAZO M/N	4512	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45121003	PRESTAMOS A CORTO PLAZO M/E	4512	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45121004	PRESTAMOS A LARGO PLAZO M/E	4512	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
452	CONTRATOS DE ARRENDAMIENTO FINANCIERO	45	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4521	CONTRATOS DE ARRENDAMIENTOS FINANCIEROS	452	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45211001	LEASING - CORTO PLAZO M/N	4521	tYES	S/	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45211002	LEASING - LARGO PLAZO M/N	4521	tYES	S/	at_Other	  		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45211003	LEASING - CORTO PLAZO M/E	4521	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45211004	LEASING - LARGO PLAZO M/E	4521	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
453	OBLIGACIONES EMITIDAS	45	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4531	BONOS EMITIDOS	453	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45311001	BONOS EMITIDOS	4531	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4532	BONOS TITULIZADOS	453	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45321001	BONOS TITULIZADOS	4532	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4533	PAPELES COMERCIALES	453	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45331001	PAPELES COMERCIALES	4533	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4539	OTRAS OBLIGACIONES	453	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45391001	OTRAS OBLIGACIONES	4539	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
454	OTROS INSTRUMENTOS FINANCIEROS POR PAGAR	45	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4541	LETRAS	454	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45411001	LETRAS EN DESCUENTO MN	4541	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45411002	LETRAS EN DESCUENTO ME	4541	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4542	PAPELES COMERCIALES	454	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45421001	PAPELES COMERCIALES	4542	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4543	BONOS	454	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45431001	BONOS	4543	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4544	PAGARÉS	454	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45441001	PAGARES - CORTO PLAZO M/N	4544	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45441002	PAGARES - LARGO PLAZO M/N	4544	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45441003	PAGARES - CORTO PLAZO M/E	4544	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45441004	PAGARES - LARGO PLAZO M/E	4544	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4545	FACTURAS CONFORMADAS	454	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45451001	FACTURAS CONFORMADAS	4545	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4549	OTRAS OBLIGACIONES FINANCIERAS	454	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45491001	FACTORING - CORTO PLAZO M/N	4549	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45491002	FACTORING - CORTO PLAZO M/E	4549	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45492001	OPERACIÓN FED - CORTO PLAZO M/N	4549	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45492002	OPERACIÓN FED - CORTO PLAZO M/E	4549	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
455	COSTOS DE FINANCIACIÓN POR PAGAR	45	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4551	PRÉSTAMOS DE INSTITUCIONES FINANCIERAS Y OTRAS ENTIDADES	455	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45511001	INSTITUCIONES FINANCIERAS	4551	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45512001	OTRAS INSTITUCIONES	4551	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4552	CONTRATOS DE ARRENDAMIENTO FINANCIERO	455	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45521001	IMPTOS LEASING - CORTO PLAZO M/N	4552	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521002	IMPTOS LEASING - LARGO PLAZO M/N	4552	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521003	IMPTOS LEASING - CORTO PLAZO M/E	4552	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521004	IMPTOS LEASING - LARGO PLAZO M/E	4552	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521005	INTER LEASING - CORTO PLAZO M/N	4552	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521006	INTER LEASING - LARGO PLAZO M/N	4552	tYES	S/	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521007	INTER LEASING - CORTO PLAZO M/E	4552	tYES	US$	at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45521008	INTER LEASING - LARGO PLAZO M/E	4552	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4553	OBLIGACIONES EMITIDAS	455	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45531001	BONOS EMITIDOS	4553	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45532001	BONOS UTILIZADOS	4553	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45533001	PAPELES COMERCIALES	4553	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
45539001	OTRAS OBLIGACIONES	4553	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
456	PRÉSTAMOS CON COMPROMISOS DE RECOMPRA	45	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4561	PRESTAMOS CON COMPROMISOS DE RECOMPRA	456	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
45611001	PRESTAMOS CON COMPROMISOS DE RECOMPRA	4561	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
46	CUENTAS POR PAGAR DIVERSAS – TERCEROS	200000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
461	RECLAMACIONES DE TERCEROS	46	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4611	RECLAMACIONES DE TERCEROS	461	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46111001	DESCUENTO JUDICIAL DE LOS TRABAJADORES	4611	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
46111002	RECLAMOS DE TERCEROS MN	4611	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
46111003	RECLAMOS DE TERCEROS ME	4611	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
464	PASIVOS POR INSTRUMENTOS FINANCIEROS DERIVADOS	46	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4641	INSTRUMENTOS FINANCEROS PRIMARIOS	464	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46411001	INSTRUMENTOS FINANCIEROS PRIMARIOS	4641	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4642	INSTRUMENTOS FIANNCIEROS DERIVADOS	464	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46421001	CARTERA DE NEGOCIACION	4642	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
46422001	INSTRUMENTOS DE COBERTURA	4642	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
465	PASIVOS POR COMPRA DE ACTIVO INMOVILIZADO	46	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4651	INVESIONES MOVILIARIAS	465	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46511001	INVERSIONES MOBILIARIAS	4651	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4652	INVERSIONES INMOBILIARIAS	465	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46521001	INVERSIONES INMOBILIARIAS	4652	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4653	ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO	465	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46531001	ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO	4653	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4654	INMUEBLE MAQUINARIAS Y EQUIPOS	465	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46541001	INMUEBLES, MAQUINARIA Y EQUIPO	4654	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4655	INTANGIBLES	465	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46551001	INTANGIBLES	4655	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4656	ACTIVOS BIOLOGICOS	465	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46561001	ACTIVOS BIOLOGICOS	4656	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
467	DEPÓSITOS RECIBIDOS EN GARANTÍA	46	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4671	DEPÓSITOS RECIBIDOS EN GARANTÍA	467	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46711001	DEPÓSITOS RECIBIDOS EN GARANTÍA	4671	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
469	OTRAS CUENTAS POR PAGAR DIVERSAS	46	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4691	SUBSIDIOS GUBERNAMENTALES	469	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46911001	SUBSIDIOS GUBERNAMENTALES	4691	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4692	DONACIONES CONDICIONADAS	469	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46921001	DONACIONES CONDICIONADAS	4692	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4699	OTRAS CUENTAS POR PAGAR	469	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
46991001	OTRAS CUENTAS POR PAGAR	4699	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
47	CUENTAS POR PAGAR DIVERSAS – RELACIONADAS	200000000000000	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
471	PRÉSTAMOS	47	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4711	MATRIZ	471	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
47111001	CTAS X PAGAR DIVERSAS RELACIONADAS - PRÉSTAMOS - MATRIZ	4711	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4712	SUBSIDIARIAS	471	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
47121001	CTAS X PAGAR DIVERSAS RELACIONADAS - PRÉSTAMOS - SUBSIDIARIAS	4712	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4713	ASOCIADAS	471	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
47131001	ASOCIADAS CORTO PLAZO M/N	4713	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
47131002	ASOCIADAS LARGO PLAZO M/N	4713	tYES	S/	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
47131003	ASOCIADAS CORTO PLAZO M/E	4713	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
47131004	ASOCIADAS LARGO PLAZO M/E	4713	tYES	US$	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4714	SUCURSALES	471	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
47141001	CTAS X PAGAR DIVERSAS RELACIONADAS - PRÉSTAMOS - SUCURSALES	4714	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
4715	OTRAS	471	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
47151001	CTAS X PAGAR DIVERSAS RELACIONADAS - PRÉSTAMOS - OTRAS	4715	tYES	##	at_Other	tYES		tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	B	-	NN
472	COSTOS DE FINANCIACIÓN	47	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
4721	MATRIZ	472	tNO		at_Other			tNO	tNO	tYES	tNO	tNO	tNO	tNO	tNO	NI	-	NN
